timestamp,btc_target_price,btc_realtime_price,up_price,down_price,cycle_slug
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329204,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88042.80,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329205,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329206,88016.47,88037.30,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
1766329207,88016.47,88035.47,0.4900,0.5200,btc-updown-15m-1766329200
