timestamp,btc_target_price,btc_realtime_price,up_price,down_price
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.9900,0.4700
1766303105,88063.43,88068.92,0.9900,0.9900
1766303105,88063.43,88068.92,0.9900,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303105,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.9900,0.4700
1766303106,88063.43,88068.92,0.9900,0.9900
1766303106,88063.43,88068.92,0.9900,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.9900,0.4700
1766303106,88063.43,88068.92,0.9900,0.9900
1766303106,88063.43,88068.92,0.5400,0.9900
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.9900,0.4700
1766303106,88063.43,88068.92,0.9900,0.9900
1766303106,88063.43,88068.92,0.5400,0.9900
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.9900,0.4700
1766303106,88063.43,88068.92,0.9900,0.9900
1766303106,88063.43,88068.92,0.9900,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.9900,0.4700
1766303106,88063.43,88068.92,0.9900,0.9900
1766303106,88063.43,88068.92,0.5400,0.9900
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303106,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.9900,0.4700
1766303107,88063.43,88068.92,0.9900,0.9900
1766303107,88063.43,88068.92,0.5400,0.9900
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.9900,0.4700
1766303107,88063.43,88068.92,0.9900,0.9900
1766303107,88063.43,88068.92,0.5400,0.9900
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303107,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.9900,0.4700
1766303108,88063.43,88068.92,0.9900,0.9900
1766303108,88063.43,88068.92,0.5400,0.9900
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.9900,0.4700
1766303108,88063.43,88068.92,0.9900,0.9900
1766303108,88063.43,88068.92,0.9900,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.5400,0.4700
1766303108,88063.43,88068.92,0.9900,0.4700
1766303109,88063.43,88068.92,0.9900,0.9900
1766303109,88063.43,88068.92,0.5400,0.9900
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.9900,0.4700
1766303109,88063.43,88068.92,0.9900,0.9900
1766303109,88063.43,88068.92,0.5400,0.9900
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
1766303109,88063.43,88068.92,0.5400,0.4700
